category,Stack No.,period,variable,unit,Sampling,value
Nox,Glaze Kiln Exhaust Stack No. 3,Jan,%Oxygen,%,2019-09-29,0.0
Nox,Glaze Kiln Exhaust Stack No. 3,Jan,Gas Velocity,m/s,2019-09-29,0.0
Nox,Glaze Kiln Exhaust Stack No. 3,Jan,Flow rate,m3/min,2019-09-29,138.0
Nox,Glaze Kiln Exhaust Stack No. 3,Jan,NOx Emission Actual O2,mg/m3,2019-09-29,7.2
Nox,Glaze Kiln Exhaust Stack No. 3,Jan,NOx Emission rate,kg/hr,2019-09-29,0.059616
Nox,Glaze Kiln Exhaust Stack No. 3,Jan,Operation Hour,hr,2019-09-29,416.0
Nox,Glaze Kiln Exhaust Stack No. 3,Jan,NOx Emission,kg,2019-09-29,24.800256
Nox,Glaze Kiln Exhaust Stack No. 3,Feb,Stack Temperature,๐C,2019-09-29,117.7
Nox,Glaze Kiln Exhaust Stack No. 3,Feb,%Oxygen,%,2019-09-29,0.0
Nox,Glaze Kiln Exhaust Stack No. 3,Feb,Gas Velocity,m/s,2019-09-29,0.0
Nox,Glaze Kiln Exhaust Stack No. 3,Feb,Flow rate,m3/min,2019-09-29,138.0
Nox,Glaze Kiln Exhaust Stack No. 3,Feb,NOx Emission Actual O2,mg/m3,2019-09-29,7.2
Nox,Glaze Kiln Exhaust Stack No. 3,Feb,NOx Emission rate,kg/hr,2019-09-29,0.059616
Nox,Glaze Kiln Exhaust Stack No. 3,Feb,Operation Hour,hr,2019-09-29,448.0
Nox,Glaze Kiln Exhaust Stack No. 3,Feb,NOx Emission,kg,2019-09-29,26.707968
Nox,Glaze Kiln Exhaust Stack No. 3,Mar,Stack Temperature,๐C,2019-09-29,117.7
Nox,Glaze Kiln Exhaust Stack No. 3,Mar,%Oxygen,%,2019-09-29,0.0
Nox,Glaze Kiln Exhaust Stack No. 3,Mar,Gas Velocity,m/s,2019-09-29,0.0
Nox,Glaze Kiln Exhaust Stack No. 3,Mar,Flow rate,m3/min,2019-09-29,138.0
Nox,Glaze Kiln Exhaust Stack No. 3,Mar,NOx Emission Actual O2,mg/m3,2019-09-29,7.2
Nox,Glaze Kiln Exhaust Stack No. 3,Mar,NOx Emission rate,kg/hr,2019-09-29,0.059616
Nox,Glaze Kiln Exhaust Stack No. 3,Mar,Operation Hour,hr,2019-09-29,744.0
Nox,Glaze Kiln Exhaust Stack No. 3,Mar,NOx Emission,kg,2019-09-29,44.354304
Nox,Glaze Kiln Exhaust Stack No. 3,Apr,Stack Temperature,๐C,2020-04-03,147.9
Nox,Glaze Kiln Exhaust Stack No. 3,Apr,%Oxygen,%,2020-04-03,0.0
Nox,Glaze Kiln Exhaust Stack No. 3,Apr,Gas Velocity,m/s,2020-04-03,0.0
Nox,Glaze Kiln Exhaust Stack No. 3,Apr,Flow rate,m3/min,2020-04-03,165.0
Nox,Glaze Kiln Exhaust Stack No. 3,Apr,NOx Emission Actual O2,mg/m3,2020-04-03,5.7
Nox,Glaze Kiln Exhaust Stack No. 3,Apr,NOx Emission rate,kg/hr,2020-04-03,0.05643
Nox,Glaze Kiln Exhaust Stack No. 3,Apr,Operation Hour,hr,2020-04-03,720.0
Nox,Glaze Kiln Exhaust Stack No. 3,Apr,NOx Emission,kg,2020-04-03,40.6296
Nox,Glaze Kiln Exhaust Stack No. 3,May,Stack Temperature,๐C,2020-04-03,147.9
Nox,Glaze Kiln Exhaust Stack No. 3,May,%Oxygen,%,2020-04-03,0.0
Nox,Glaze Kiln Exhaust Stack No. 3,May,Gas Velocity,m/s,2020-04-03,0.0
Nox,Glaze Kiln Exhaust Stack No. 3,May,Flow rate,m3/min,2020-04-03,165.0
Nox,Glaze Kiln Exhaust Stack No. 3,May,NOx Emission Actual O2,mg/m3,2020-04-03,5.7
Nox,Glaze Kiln Exhaust Stack No. 3,May,NOx Emission rate,kg/hr,2020-04-03,0.05643
Nox,Glaze Kiln Exhaust Stack No. 3,May,Operation Hour,hr,2020-04-03,744.0
Nox,Glaze Kiln Exhaust Stack No. 3,May,NOx Emission,kg,2020-04-03,41.98392
Nox,Glaze Kiln Exhaust Stack No. 3,Jun,Stack Temperature,๐C,2020-04-03,147.9
Nox,Glaze Kiln Exhaust Stack No. 3,Jun,%Oxygen,%,2020-04-03,0.0
Nox,Glaze Kiln Exhaust Stack No. 3,Jun,Gas Velocity,m/s,2020-04-03,0.0
Nox,Glaze Kiln Exhaust Stack No. 3,Jun,Flow rate,m3/min,2020-04-03,165.0
Nox,Glaze Kiln Exhaust Stack No. 3,Jun,NOx Emission Actual O2,mg/m3,2020-04-03,5.7
Nox,Glaze Kiln Exhaust Stack No. 3,Jun,NOx Emission rate,kg/hr,2020-04-03,0.05643
Nox,Glaze Kiln Exhaust Stack No. 3,Jun,Operation Hour,hr,2020-04-03,720.0
Nox,Glaze Kiln Exhaust Stack No. 3,Jun,NOx Emission,kg,2020-04-03,40.6296
Nox,Glaze Kiln Exhaust Stack No. 3,Jul,Stack Temperature,๐C,2020-04-03,147.9
Nox,Glaze Kiln Exhaust Stack No. 3,Jul,%Oxygen,%,2020-04-03,0.0
Nox,Glaze Kiln Exhaust Stack No. 3,Jul,Gas Velocity,m/s,2020-04-03,0.0
Nox,Glaze Kiln Exhaust Stack No. 3,Jul,Flow rate,m3/min,2020-04-03,165.0
Nox,Glaze Kiln Exhaust Stack No. 3,Jul,NOx Emission Actual O2,mg/m3,2020-04-03,5.7
Nox,Glaze Kiln Exhaust Stack No. 3,Jul,NOx Emission rate,kg/hr,2020-04-03,0.05643
Nox,Glaze Kiln Exhaust Stack No. 3,Jul,Operation Hour,hr,2020-04-03,744.0
Nox,Glaze Kiln Exhaust Stack No. 3,Jul,NOx Emission,kg,2020-04-03,41.98392
Nox,Glaze Kiln Exhaust Stack No. 3,Aug,Stack Temperature,๐C,2020-04-03,147.9
Nox,Glaze Kiln Exhaust Stack No. 3,Aug,%Oxygen,%,2020-04-03,0.0
Nox,Glaze Kiln Exhaust Stack No. 3,Aug,Gas Velocity,m/s,2020-04-03,0.0
Nox,Glaze Kiln Exhaust Stack No. 3,Aug,Flow rate,m3/min,2020-04-03,165.0
Nox,Glaze Kiln Exhaust Stack No. 3,Aug,NOx Emission Actual O2,mg/m3,2020-04-03,5.7
Nox,Glaze Kiln Exhaust Stack No. 3,Aug,NOx Emission rate,kg/hr,2020-04-03,0.05643
Nox,Glaze Kiln Exhaust Stack No. 3,Aug,Operation Hour,hr,2020-04-03,744.0
Nox,Glaze Kiln Exhaust Stack No. 3,Aug,NOx Emission,kg,2020-04-03,41.98392
Nox,Glaze Kiln Exhaust Stack No. 3,Sep,Stack Temperature,๐C,2020-04-03,147.9
Nox,Glaze Kiln Exhaust Stack No. 3,Sep,%Oxygen,%,2020-04-03,0.0
Nox,Glaze Kiln Exhaust Stack No. 3,Sep,Gas Velocity,m/s,2020-04-03,0.0
Nox,Glaze Kiln Exhaust Stack No. 3,Sep,Flow rate,m3/min,2020-04-03,165.0
Nox,Glaze Kiln Exhaust Stack No. 3,Sep,NOx Emission Actual O2,mg/m3,2020-04-03,5.7
Nox,Glaze Kiln Exhaust Stack No. 3,Sep,NOx Emission rate,kg/hr,2020-04-03,0.05643
Nox,Glaze Kiln Exhaust Stack No. 3,Sep,Operation Hour,hr,2020-04-03,720.0
Nox,Glaze Kiln Exhaust Stack No. 3,Sep,NOx Emission,kg,2020-04-03,40.6296
Nox,Glaze Kiln Exhaust Stack No. 3,Oct,Stack Temperature,๐C,2020-08-20,107.8
Nox,Glaze Kiln Exhaust Stack No. 3,Oct,%Oxygen,%,2020-08-20,0.0
Nox,Glaze Kiln Exhaust Stack No. 3,Oct,Gas Velocity,m/s,2020-08-20,0.0
Nox,Glaze Kiln Exhaust Stack No. 3,Oct,Flow rate,m3/min,2020-08-20,202.3333333
Nox,Glaze Kiln Exhaust Stack No. 3,Oct,NOx Emission Actual O2,mg/m3,2020-08-20,75.7
Nox,Glaze Kiln Exhaust Stack No. 3,Oct,NOx Emission rate,kg/hr,2020-08-20,0.918998
Nox,Glaze Kiln Exhaust Stack No. 3,Oct,Operation Hour,hr,2020-08-20,744.0
Nox,Glaze Kiln Exhaust Stack No. 3,Oct,NOx Emission,kg,2020-08-20,683.734512
Nox,Glaze Kiln Exhaust Stack No. 3,Nov,Stack Temperature,๐C,2020-08-20,107.8
Nox,Glaze Kiln Exhaust Stack No. 3,Nov,%Oxygen,%,2020-08-20,0.0
Nox,Glaze Kiln Exhaust Stack No. 3,Nov,Gas Velocity,m/s,2020-08-20,0.0
Nox,Glaze Kiln Exhaust Stack No. 3,Nov,Flow rate,m3/min,2020-08-20,202.3333333
Nox,Glaze Kiln Exhaust Stack No. 3,Nov,NOx Emission Actual O2,mg/m3,2020-08-20,75.7
Nox,Glaze Kiln Exhaust Stack No. 3,Nov,NOx Emission rate,kg/hr,2020-08-20,0.918998
Nox,Glaze Kiln Exhaust Stack No. 3,Nov,Operation Hour,hr,2020-08-20,720.0
Nox,Glaze Kiln Exhaust Stack No. 3,Nov,NOx Emission,kg,2020-08-20,661.67856
Nox,Glaze Kiln Exhaust Stack No. 3,Dec,Stack Temperature,๐C,2020-08-20,107.8
Nox,Glaze Kiln Exhaust Stack No. 3,Dec,%Oxygen,%,2020-08-20,0.0
Nox,Glaze Kiln Exhaust Stack No. 3,Dec,Gas Velocity,m/s,2020-08-20,0.0
Nox,Glaze Kiln Exhaust Stack No. 3,Dec,Flow rate,m3/min,2020-08-20,202.3333333
Nox,Glaze Kiln Exhaust Stack No. 3,Dec,NOx Emission Actual O2,mg/m3,2020-08-20,75.7
Nox,Glaze Kiln Exhaust Stack No. 3,Dec,NOx Emission rate,kg/hr,2020-08-20,0.918998
Nox,Glaze Kiln Exhaust Stack No. 3,Dec,Operation Hour,hr,2020-08-20,744.0
Nox,Glaze Kiln Exhaust Stack No. 3,Dec,NOx Emission,kg,2020-08-20,683.734512
Nox,Glaze Kiln Exhaust Stack No. 4,Jan,Diameter,m,2019-12-02,0.8
Nox,Glaze Kiln Exhaust Stack No. 4,Jan,Stack Temperature,๐C,2019-12-02,150.4
Nox,Glaze Kiln Exhaust Stack No. 4,Jan,%Oxygen,%,2019-12-02,0.0
Nox,Glaze Kiln Exhaust Stack No. 4,Jan,Gas Velocity,m/s,2019-12-02,0.0
Nox,Glaze Kiln Exhaust Stack No. 4,Jan,Flow rate,m3/min,2019-12-02,177.5
Nox,Glaze Kiln Exhaust Stack No. 4,Jan,NOx Emission Actual O2,mg/m3,2019-12-02,4.5
Nox,Glaze Kiln Exhaust Stack No. 4,Jan,NOx Emission rate,kg/hr,2019-12-02,0.047925
Nox,Glaze Kiln Exhaust Stack No. 4,Jan,Operation Hour,hr,2019-12-02,416.0
Nox,Glaze Kiln Exhaust Stack No. 4,Jan,NOx Emission,kg,2019-12-02,19.9368
Nox,Glaze Kiln Exhaust Stack No. 4,Feb,Stack Temperature,๐C,2019-12-02,150.4
Nox,Glaze Kiln Exhaust Stack No. 4,Feb,%Oxygen,%,2019-12-02,0.0
Nox,Glaze Kiln Exhaust Stack No. 4,Feb,Gas Velocity,m/s,2019-12-02,0.0
Nox,Glaze Kiln Exhaust Stack No. 4,Feb,Flow rate,m3/min,2019-12-02,177.5
Nox,Glaze Kiln Exhaust Stack No. 4,Feb,NOx Emission Actual O2,mg/m3,2019-12-02,4.5
Nox,Glaze Kiln Exhaust Stack No. 4,Feb,NOx Emission rate,kg/hr,2019-12-02,0.047925
Nox,Glaze Kiln Exhaust Stack No. 4,Feb,Operation Hour,hr,2019-12-02,448.0
Nox,Glaze Kiln Exhaust Stack No. 4,Feb,NOx Emission,kg,2019-12-02,21.4704
Nox,Glaze Kiln Exhaust Stack No. 4,Mar,Stack Temperature,๐C,2019-12-02,150.4
Nox,Glaze Kiln Exhaust Stack No. 4,Mar,%Oxygen,%,2019-12-02,0.0
Nox,Glaze Kiln Exhaust Stack No. 4,Mar,Gas Velocity,m/s,2019-12-02,0.0
Nox,Glaze Kiln Exhaust Stack No. 4,Mar,Flow rate,m3/min,2019-12-02,177.5
Nox,Glaze Kiln Exhaust Stack No. 4,Mar,NOx Emission Actual O2,mg/m3,2019-12-02,4.5
Nox,Glaze Kiln Exhaust Stack No. 4,Mar,NOx Emission rate,kg/hr,2019-12-02,0.047925
Nox,Glaze Kiln Exhaust Stack No. 4,Mar,Operation Hour,hr,2019-12-02,744.0
Nox,Glaze Kiln Exhaust Stack No. 4,Mar,NOx Emission,kg,2019-12-02,35.6562
Nox,Glaze Kiln Exhaust Stack No. 4,Apr,Stack Temperature,๐C,2019-12-02,150.4
Nox,Glaze Kiln Exhaust Stack No. 4,Apr,%Oxygen,%,2019-12-02,0.0
Nox,Glaze Kiln Exhaust Stack No. 4,Apr,Gas Velocity,m/s,2019-12-02,0.0
Nox,Glaze Kiln Exhaust Stack No. 4,Apr,Flow rate,m3/min,2019-12-02,177.5
Nox,Glaze Kiln Exhaust Stack No. 4,Apr,NOx Emission Actual O2,mg/m3,2019-12-02,4.5
Nox,Glaze Kiln Exhaust Stack No. 4,Apr,NOx Emission rate,kg/hr,2019-12-02,0.047925
Nox,Glaze Kiln Exhaust Stack No. 4,Apr,Operation Hour,hr,2019-12-02,720.0
Nox,Glaze Kiln Exhaust Stack No. 4,Apr,NOx Emission,kg,2019-12-02,34.506
Nox,Glaze Kiln Exhaust Stack No. 4,May,Stack Temperature,๐C,2019-12-02,150.4
Nox,Glaze Kiln Exhaust Stack No. 4,May,%Oxygen,%,2019-12-02,0.0
Nox,Glaze Kiln Exhaust Stack No. 4,May,Gas Velocity,m/s,2019-12-02,0.0
Nox,Glaze Kiln Exhaust Stack No. 4,May,Flow rate,m3/min,2019-12-02,177.5
Nox,Glaze Kiln Exhaust Stack No. 4,May,NOx Emission Actual O2,mg/m3,2019-12-02,4.5
Nox,Glaze Kiln Exhaust Stack No. 4,May,NOx Emission rate,kg/hr,2019-12-02,0.047925
Nox,Glaze Kiln Exhaust Stack No. 4,May,Operation Hour,hr,2019-12-02,744.0
Nox,Glaze Kiln Exhaust Stack No. 4,May,NOx Emission,kg,2019-12-02,35.6562
Nox,Glaze Kiln Exhaust Stack No. 4,Jun,Stack Temperature,๐C,2019-12-02,150.4
Nox,Glaze Kiln Exhaust Stack No. 4,Jun,%Oxygen,%,2019-12-02,0.0
Nox,Glaze Kiln Exhaust Stack No. 4,Jun,Gas Velocity,m/s,2019-12-02,0.0
Nox,Glaze Kiln Exhaust Stack No. 4,Jun,Flow rate,m3/min,2019-12-02,177.5
Nox,Glaze Kiln Exhaust Stack No. 4,Jun,NOx Emission Actual O2,mg/m3,2019-12-02,4.5
Nox,Glaze Kiln Exhaust Stack No. 4,Jun,NOx Emission rate,kg/hr,2019-12-02,0.047925
Nox,Glaze Kiln Exhaust Stack No. 4,Jun,Operation Hour,hr,2019-12-02,720.0
Nox,Glaze Kiln Exhaust Stack No. 4,Jun,NOx Emission,kg,2019-12-02,34.506
Nox,Glaze Kiln Exhaust Stack No. 4,Jul,Stack Temperature,๐C,2019-12-02,150.4
Nox,Glaze Kiln Exhaust Stack No. 4,Jul,%Oxygen,%,2019-12-02,0.0
Nox,Glaze Kiln Exhaust Stack No. 4,Jul,Gas Velocity,m/s,2019-12-02,0.0
Nox,Glaze Kiln Exhaust Stack No. 4,Jul,Flow rate,m3/min,2019-12-02,177.5
Nox,Glaze Kiln Exhaust Stack No. 4,Jul,NOx Emission Actual O2,mg/m3,2019-12-02,4.5
Nox,Glaze Kiln Exhaust Stack No. 4,Jul,NOx Emission rate,kg/hr,2019-12-02,0.047925
Nox,Glaze Kiln Exhaust Stack No. 4,Jul,Operation Hour,hr,2019-12-02,744.0
Nox,Glaze Kiln Exhaust Stack No. 4,Jul,NOx Emission,kg,2019-12-02,35.6562
Nox,Glaze Kiln Exhaust Stack No. 4,Aug,Stack Temperature,๐C,2019-12-02,150.4
Nox,Glaze Kiln Exhaust Stack No. 4,Aug,%Oxygen,%,2019-12-02,0.0
Nox,Glaze Kiln Exhaust Stack No. 4,Aug,Gas Velocity,m/s,2019-12-02,0.0
Nox,Glaze Kiln Exhaust Stack No. 4,Aug,Flow rate,m3/min,2019-12-02,177.5
Nox,Glaze Kiln Exhaust Stack No. 4,Aug,NOx Emission Actual O2,mg/m3,2019-12-02,4.5
Nox,Glaze Kiln Exhaust Stack No. 4,Aug,NOx Emission rate,kg/hr,2019-12-02,0.047925
Nox,Glaze Kiln Exhaust Stack No. 4,Aug,Operation Hour,hr,2019-12-02,744.0
Nox,Glaze Kiln Exhaust Stack No. 4,Aug,NOx Emission,kg,2019-12-02,35.6562
Nox,Glaze Kiln Exhaust Stack No. 4,Sep,Stack Temperature,๐C,2019-12-02,150.4
Nox,Glaze Kiln Exhaust Stack No. 4,Sep,%Oxygen,%,2019-12-02,0.0
Nox,Glaze Kiln Exhaust Stack No. 4,Sep,Gas Velocity,m/s,2019-12-02,0.0
Nox,Glaze Kiln Exhaust Stack No. 4,Sep,Flow rate,m3/min,2019-12-02,177.5
Nox,Glaze Kiln Exhaust Stack No. 4,Sep,NOx Emission Actual O2,mg/m3,2019-12-02,4.5
Nox,Glaze Kiln Exhaust Stack No. 4,Sep,NOx Emission rate,kg/hr,2019-12-02,0.047925
Nox,Glaze Kiln Exhaust Stack No. 4,Sep,Operation Hour,hr,2019-12-02,48.0
Nox,Glaze Kiln Exhaust Stack No. 4,Sep,NOx Emission,kg,2019-12-02,2.3004
Nox,Glaze Kiln Exhaust Stack No. 4,Oct,Stack Temperature,๐C,2020-08-20,111.4
Nox,Glaze Kiln Exhaust Stack No. 4,Oct,%Oxygen,%,2020-08-20,0.0
Nox,Glaze Kiln Exhaust Stack No. 4,Oct,Gas Velocity,m/s,2020-08-20,0.0
Nox,Glaze Kiln Exhaust Stack No. 4,Oct,Flow rate,m3/min,2020-08-20,174.1666667
Nox,Glaze Kiln Exhaust Stack No. 4,Oct,NOx Emission Actual O2,mg/m3,2020-08-20,70.2
Nox,Glaze Kiln Exhaust Stack No. 4,Oct,NOx Emission rate,kg/hr,2020-08-20,0.73359
Nox,Glaze Kiln Exhaust Stack No. 4,Oct,Operation Hour,hr,2020-08-20,0.0
Nox,Glaze Kiln Exhaust Stack No. 4,Oct,NOx Emission,kg,2020-08-20,0.0
Nox,Glaze Kiln Exhaust Stack No. 4,Nov,Stack Temperature,๐C,2020-08-20,111.4
Nox,Glaze Kiln Exhaust Stack No. 4,Nov,%Oxygen,%,2020-08-20,0.0
Nox,Glaze Kiln Exhaust Stack No. 4,Nov,Gas Velocity,m/s,2020-08-20,0.0
Nox,Glaze Kiln Exhaust Stack No. 4,Nov,Flow rate,m3/min,2020-08-20,174.1666667
Nox,Glaze Kiln Exhaust Stack No. 4,Nov,NOx Emission Actual O2,mg/m3,2020-08-20,70.2
Nox,Glaze Kiln Exhaust Stack No. 4,Nov,NOx Emission rate,kg/hr,2020-08-20,0.73359
Nox,Glaze Kiln Exhaust Stack No. 4,Nov,Operation Hour,hr,2020-08-20,0.0
Nox,Glaze Kiln Exhaust Stack No. 4,Nov,NOx Emission,kg,2020-08-20,0.0
Nox,Glaze Kiln Exhaust Stack No. 4,Dec,Stack Temperature,๐C,2020-08-20,111.4
Nox,Glaze Kiln Exhaust Stack No. 4,Dec,%Oxygen,%,2020-08-20,0.0
Nox,Glaze Kiln Exhaust Stack No. 4,Dec,Gas Velocity,m/s,2020-08-20,0.0
Nox,Glaze Kiln Exhaust Stack No. 4,Dec,Flow rate,m3/min,2020-08-20,174.1666667
Nox,Glaze Kiln Exhaust Stack No. 4,Dec,NOx Emission Actual O2,mg/m3,2020-08-20,70.2
Nox,Glaze Kiln Exhaust Stack No. 4,Dec,NOx Emission rate,kg/hr,2020-08-20,0.73359
Nox,Glaze Kiln Exhaust Stack No. 4,Dec,Operation Hour,hr,2020-08-20,624.0
Nox,Glaze Kiln Exhaust Stack No. 4,Dec,NOx Emission,kg,2020-08-20,457.76016
Nox,Glaze Kiln Exhaust Stack No. 5,Jan,Diameter,m,2019-12-02,0.8
Nox,Glaze Kiln Exhaust Stack No. 5,Jan,Stack Temperature,๐C,2019-12-02,120.1
Nox,Glaze Kiln Exhaust Stack No. 5,Jan,%Oxygen,%,2019-12-02,0.0
Nox,Glaze Kiln Exhaust Stack No. 5,Jan,Gas Velocity,m/s,2019-12-02,0.0
Nox,Glaze Kiln Exhaust Stack No. 5,Jan,Flow rate,m3/min,2019-12-02,178.3333333
Nox,Glaze Kiln Exhaust Stack No. 5,Jan,NOx Emission Actual O2,mg/m3,2019-12-02,4.3
Nox,Glaze Kiln Exhaust Stack No. 5,Jan,NOx Emission rate,kg/hr,2019-12-02,0.04601
Nox,Glaze Kiln Exhaust Stack No. 5,Jan,Operation Hour,hr,2019-12-02,424.0
Nox,Glaze Kiln Exhaust Stack No. 5,Jan,NOx Emission,kg,2019-12-02,19.50824
Nox,Glaze Kiln Exhaust Stack No. 5,Feb,Stack Temperature,๐C,2019-12-02,120.1
Nox,Glaze Kiln Exhaust Stack No. 5,Feb,%Oxygen,%,2019-12-02,0.0
Nox,Glaze Kiln Exhaust Stack No. 5,Feb,Gas Velocity,m/s,2019-12-02,0.0
Nox,Glaze Kiln Exhaust Stack No. 5,Feb,Flow rate,m3/min,2019-12-02,178.3333333
Nox,Glaze Kiln Exhaust Stack No. 5,Feb,NOx Emission Actual O2,mg/m3,2019-12-02,4.3
Nox,Glaze Kiln Exhaust Stack No. 5,Feb,NOx Emission rate,kg/hr,2019-12-02,0.04601
Nox,Glaze Kiln Exhaust Stack No. 5,Feb,Operation Hour,hr,2019-12-02,0.0
Nox,Glaze Kiln Exhaust Stack No. 5,Feb,NOx Emission,kg,2019-12-02,0.0
Nox,Glaze Kiln Exhaust Stack No. 5,Mar,Stack Temperature,๐C,2019-12-02,120.1
Nox,Glaze Kiln Exhaust Stack No. 5,Mar,%Oxygen,%,2019-12-02,0.0
Nox,Glaze Kiln Exhaust Stack No. 5,Mar,Gas Velocity,m/s,2019-12-02,0.0
Nox,Glaze Kiln Exhaust Stack No. 5,Mar,Flow rate,m3/min,2019-12-02,178.3333333
Nox,Glaze Kiln Exhaust Stack No. 5,Mar,NOx Emission Actual O2,mg/m3,2019-12-02,4.3
Nox,Glaze Kiln Exhaust Stack No. 5,Mar,NOx Emission rate,kg/hr,2019-12-02,0.04601
Nox,Glaze Kiln Exhaust Stack No. 5,Mar,Operation Hour,hr,2019-12-02,624.0
Nox,Glaze Kiln Exhaust Stack No. 5,Mar,NOx Emission,kg,2019-12-02,28.71024
Nox,Glaze Kiln Exhaust Stack No. 5,Apr,Stack Temperature,๐C,2019-12-02,120.1
Nox,Glaze Kiln Exhaust Stack No. 5,Apr,%Oxygen,%,2019-12-02,0.0
Nox,Glaze Kiln Exhaust Stack No. 5,Apr,Gas Velocity,m/s,2019-12-02,0.0
Nox,Glaze Kiln Exhaust Stack No. 5,Apr,Flow rate,m3/min,2019-12-02,178.3333333
Nox,Glaze Kiln Exhaust Stack No. 5,Apr,NOx Emission Actual O2,mg/m3,2019-12-02,4.3
Nox,Glaze Kiln Exhaust Stack No. 5,Apr,NOx Emission rate,kg/hr,2019-12-02,0.04601
Nox,Glaze Kiln Exhaust Stack No. 5,Apr,Operation Hour,hr,2019-12-02,102.0
Nox,Glaze Kiln Exhaust Stack No. 5,Apr,NOx Emission,kg,2019-12-02,4.69302
Nox,Glaze Kiln Exhaust Stack No. 5,May,Stack Temperature,๐C,2019-12-02,120.1
Nox,Glaze Kiln Exhaust Stack No. 5,May,%Oxygen,%,2019-12-02,0.0
Nox,Glaze Kiln Exhaust Stack No. 5,May,Gas Velocity,m/s,2019-12-02,0.0
Nox,Glaze Kiln Exhaust Stack No. 5,May,Flow rate,m3/min,2019-12-02,178.3333333
Nox,Glaze Kiln Exhaust Stack No. 5,May,NOx Emission Actual O2,mg/m3,2019-12-02,4.3
Nox,Glaze Kiln Exhaust Stack No. 5,May,NOx Emission rate,kg/hr,2019-12-02,0.04601
Nox,Glaze Kiln Exhaust Stack No. 5,May,Operation Hour,hr,2019-12-02,0.0
Nox,Glaze Kiln Exhaust Stack No. 5,May,NOx Emission,kg,2019-12-02,0.0
Nox,Glaze Kiln Exhaust Stack No. 5,Jun,Stack Temperature,๐C,2019-12-02,120.1
Nox,Glaze Kiln Exhaust Stack No. 5,Jun,%Oxygen,%,2019-12-02,0.0
Nox,Glaze Kiln Exhaust Stack No. 5,Jun,Gas Velocity,m/s,2019-12-02,0.0
Nox,Glaze Kiln Exhaust Stack No. 5,Jun,Flow rate,m3/min,2019-12-02,178.3333333
Nox,Glaze Kiln Exhaust Stack No. 5,Jun,NOx Emission Actual O2,mg/m3,2019-12-02,4.3
Nox,Glaze Kiln Exhaust Stack No. 5,Jun,NOx Emission rate,kg/hr,2019-12-02,0.04601
Nox,Glaze Kiln Exhaust Stack No. 5,Jun,Operation Hour,hr,2019-12-02,408.0
Nox,Glaze Kiln Exhaust Stack No. 5,Jun,NOx Emission,kg,2019-12-02,18.77208
Nox,Glaze Kiln Exhaust Stack No. 5,Jul,Stack Temperature,๐C,2019-12-02,120.1
Nox,Glaze Kiln Exhaust Stack No. 5,Jul,%Oxygen,%,2019-12-02,0.0
Nox,Glaze Kiln Exhaust Stack No. 5,Jul,Gas Velocity,m/s,2019-12-02,0.0
Nox,Glaze Kiln Exhaust Stack No. 5,Jul,Flow rate,m3/min,2019-12-02,178.3333333
Nox,Glaze Kiln Exhaust Stack No. 5,Jul,NOx Emission Actual O2,mg/m3,2019-12-02,4.3
Nox,Glaze Kiln Exhaust Stack No. 5,Jul,NOx Emission rate,kg/hr,2019-12-02,0.04601
Nox,Glaze Kiln Exhaust Stack No. 5,Jul,Operation Hour,hr,2019-12-02,696.0
Nox,Glaze Kiln Exhaust Stack No. 5,Jul,NOx Emission,kg,2019-12-02,32.02296
Nox,Glaze Kiln Exhaust Stack No. 5,Aug,Stack Temperature,๐C,2019-12-02,120.1
Nox,Glaze Kiln Exhaust Stack No. 5,Aug,%Oxygen,%,2019-12-02,0.0
Nox,Glaze Kiln Exhaust Stack No. 5,Aug,Gas Velocity,m/s,2019-12-02,0.0
Nox,Glaze Kiln Exhaust Stack No. 5,Aug,Flow rate,m3/min,2019-12-02,178.3333333
Nox,Glaze Kiln Exhaust Stack No. 5,Aug,NOx Emission Actual O2,mg/m3,2019-12-02,4.3
Nox,Glaze Kiln Exhaust Stack No. 5,Aug,NOx Emission rate,kg/hr,2019-12-02,0.04601
Nox,Glaze Kiln Exhaust Stack No. 5,Aug,Operation Hour,hr,2019-12-02,0.0
Nox,Glaze Kiln Exhaust Stack No. 5,Aug,NOx Emission,kg,2019-12-02,0.0
Nox,Glaze Kiln Exhaust Stack No. 5,Sep,Stack Temperature,๐C,2019-12-02,120.1
Nox,Glaze Kiln Exhaust Stack No. 5,Sep,%Oxygen,%,2019-12-02,0.0
Nox,Glaze Kiln Exhaust Stack No. 5,Sep,Gas Velocity,m/s,2019-12-02,0.0
Nox,Glaze Kiln Exhaust Stack No. 5,Sep,Flow rate,m3/min,2019-12-02,178.3333333
Nox,Glaze Kiln Exhaust Stack No. 5,Sep,NOx Emission Actual O2,mg/m3,2019-12-02,4.3
Nox,Glaze Kiln Exhaust Stack No. 5,Sep,NOx Emission rate,kg/hr,2019-12-02,0.04601
Nox,Glaze Kiln Exhaust Stack No. 5,Sep,Operation Hour,hr,2019-12-02,0.0
Nox,Glaze Kiln Exhaust Stack No. 5,Sep,NOx Emission,kg,2019-12-02,0.0
Nox,Glaze Kiln Exhaust Stack No. 5,Oct,Stack Temperature,๐C,2019-12-02,120.1
Nox,Glaze Kiln Exhaust Stack No. 5,Oct,%Oxygen,%,2019-12-02,0.0
