category,name,original_name,unit,period,Month,value,has_data
Energy_Consumption,LPG for Process used (Station),LPG for Process used (Station)/ LPG dùng cho trạm (dùng cho lò nung),Ton,Aug,8,0.0,0
Energy_Consumption,Heavy fuel oil / Bunker oil,Heavy fuel oil / Bunker oil/ Dầu nặng hoặc dàu chạy tàu,Ton,Aug,8,0.0,0
Energy_Consumption,Diesel oil (Mobile),Diesel oil (Mobile) Dầu xe,Litre,Aug,8,27197.0,1
Energy_Consumption,Gasoline,Gasoline (xăng bơm chữa cháy),Litre,Aug,8,0.0,0
Energy_Consumption,Steam,Steam/ Hơi nước,Ton,Aug,8,0.0,0
Energy_Consumption,Solid Biomass (DV),Solid Biomass (DV) (Củi+rác đốt là cây…+ Gỗ băm),Ton,Aug,8,580.365,1
Energy_Consumption,Solid Biomass (YB),Solid Biomass (YB) (Củi+rác đốt),Ton,Aug,8,0.0,1
Energy_Consumption,Total Solid Biomass,Total Solid Biomass,Ton,Aug,8,580.365,1
Energy_Consumption,Solid Biomass heating Value,Solid Biomass heating Value (Nhiệt trị),cal/g,Aug,8,3000.0,1
Energy_Consumption,Electricity,Electricity/ Điện (DV),MWh,Aug,8,2015.34,1
Energy_Consumption,Electricity,Electricity/ Điện (YB),MWh,Aug,8,0.0,1
Energy_Consumption,Total Electricity,Total Electricity,MWh,Aug,8,2015.34,1
Energy_Consumption,Co-generation (Power),Co-generation (Power)/ Năng lượng đồng phát nhiệt điện,MWh,Aug,8,0.0,0
Energy_Consumption,Solar Cell (Renewable Energy),Solar Cell (Renewable Energy)/ Năng lượng mặt trời,MWh,Aug,8,0.0,0
Energy_Consumption,"Total Thermal Consumption-Coal, Biomass (DV)","Total Thermal Consumption-Coal, Biomass (DV)",GJ,Aug,8,97251.639,1
Energy_Consumption,"Total Thermal Consumption-Coal, Biomass (YB)","Total Thermal Consumption-Coal, Biomass (YB)",GJ,Aug,8,0.0,1
Energy_Consumption,"Total Thermal Consumption-Coal, Biomass","Total Thermal Consumption-Coal, Biomass",GJ,Aug,8,97251.639,1
Energy_Consumption,Total Thermal Consumption-Coal Gas (DV),Total Thermal Consumption-Coal Gas (DV),GJ,Aug,8,68659.879,1
Energy_Consumption,Total Thermal Consumption-Coal Gas (YB),Total Thermal Consumption-Coal Gas (YB),GJ,Aug,8,0.0,1
Energy_Consumption,Total Thermal Consumption-Coal Gas,Total Thermal Consumption-Coal Gas,GJ,Aug,8,68659.879,1
Energy_Consumption,Total Electrical Consumption (DV),Total Electrical Consumption (DV),GJ,Aug,8,7255.224,1
Energy_Consumption,Total Electrical Consumption (YB),Total Electrical Consumption (YB),GJ,Aug,8,0.0,1
Energy_Consumption,Total Electrical Consumption,Total Electrical Consumption,GJ,Aug,8,7255.224,1
Energy_Consumption,Total Renewable Energy (DV),Total Renewable Energy (DV),GJ,Aug,8,7288.224,1
Energy_Consumption,Total Renewable Energy (YB),Total Renewable Energy (YB),GJ,Aug,8,0.0,1
Energy_Consumption,Total Renewable Energy,Total Renewable Energy,GJ,Aug,8,7288.224,1
Energy_Consumption,"Total Energy Consumption-Coal, Biomass (DV)","Total Energy Consumption-Coal, Biomass (DV)",GJ,Aug,8,104506.863,1
Energy_Consumption,"Total Energy Consumption-Coal, Biomass (YB)","Total Energy Consumption-Coal, Biomass (YB)",GJ,Aug,8,0.0,1
Energy_Consumption,"Total Energy Consumption-Coal, Biomass","Total Energy Consumption-Coal, Biomass",GJ,Aug,8,104506.863,1
Energy_Consumption,Total Energy Consumption-Coal Gas (DV),Total Energy Consumption-Coal Gas (DV),GJ,Aug,8,75915.103,1
Energy_Consumption,Total Energy Consumption-Coal Gas (YB),Total Energy Consumption-Coal Gas (YB),GJ,Aug,8,0.0,1
Energy_Consumption,Total Energy Consumption-Coal Gas,Total Energy Consumption-Coal Gas,GJ,Aug,8,75915.103,1
Energy_Consumption,"Specific Energy Consumption-Coal, Biomass (DV)","Specific Energy Consumption-Coal, Biomass (DV)",GJ/ton,Aug,8,6.459,1
Energy_Consumption,"Specific Energy Consumption-Coal, Biomass (YB)","Specific Energy Consumption-Coal, Biomass (YB)",GJ/ton,Aug,8,376.946,0
Energy_Consumption,"Specific Energy Consumption-Coal, Biomass","Specific Energy Consumption-Coal, Biomass",GJ/ton,Aug,8,6.459,1
Energy_Consumption,Specific Energy Consumption-Coal Gas (DV),Specific Energy Consumption-Coal Gas (DV),GJ/ton,Aug,8,4.692,1
Energy_Consumption,Specific Energy Consumption-Coal Gas (YB),Specific Energy Consumption-Coal Gas (YB),GJ/ton,Aug,8,0.09,0
Energy_Consumption,Specific Energy Consumption-Coal Gas,Specific Energy Consumption-Coal Gas,GJ/ton,Aug,8,4.692,1
Energy_Consumption,Coal 5A (DV),Coal/ Than 5A (DV),Ton,Sep,9,1718.913,1
Energy_Consumption,Coal 4A.1 (DV),Coal/ Than 4A.1 (DV),Ton,Sep,9,444.559,1
Energy_Consumption,Coal import coal (DV),Coal/ Than import coal (DV) (than nhập khẩu),Ton,Sep,9,0.0,1
Energy_Consumption,Coal 5A under screen DV,Than cám qua sàng / Than 5A under screen DV,Ton,Sep,9,133.775,1
Energy_Consumption,Coal 5A (YB),Coal/ Than 5A (YB),Ton,Sep,9,0.0,0
Energy_Consumption,Coal 4A.1 (YB),Coal/ Than 4A.1 (YB),Ton,Sep,9,0.0,0
Energy_Consumption,Coal import coal (YB),Coal/ Than import coal (YB) (than nhập khẩu),Ton,Sep,9,0.0,0
Energy_Consumption,Coal 5A under screen YB,Than cám qua sàng / Than 5A under screen YB,Ton,Sep,9,0.0,0
Energy_Consumption,Coal 5A (DV+YB),Coal/ Than 5A (DV+YB),Ton,Sep,9,1718.913,1
Energy_Consumption,Coal 4A.1 (DV+YB),Coal/ Than 4A.1 (DV+YB),Ton,Sep,9,444.559,1
Energy_Consumption,Coal import coal (DV+YB),Coal/ Than import coal (DV+YB),Ton,Sep,9,0.0,1
Energy_Consumption,Coal  5A under screen  (DV+YB),Coal/ Than  5A under screen  (DV+YB),Ton,Sep,9,133.775,1
Energy_Consumption,Total Coal DV,Total Coal DV,Ton,Sep,9,2297.247,1
Energy_Consumption,Total Coal YB,Total Coal YB,Ton,Sep,9,0.0,1
Energy_Consumption,Total Coal,Total Coal,Ton,Sep,9,2297.247,1
Energy_Consumption,Coal heating value 5A,Coal heating value 5A (Nhiệt trị theo báo cáo gửi ban NL),cal/g,Sep,9,7350.0,1
Energy_Consumption,Coal heating value 4A.1,Coal heating value 4A.1 (lấy theo nhiệt trị của ban NL),cal/g,Sep,9,5780.0,1
Energy_Consumption,Coal heating value import coal,Coal heating value import coal (Nhiệt trị theo ban NL),cal/g,Sep,9,5520.0,1
Energy_Consumption,Coal heating value5A under screen,Coal heating value5A under screen  (Nhiệt trị theo ban NL),cal/g,Sep,9,6810.0,1
Energy_Consumption,Coal Heating Value average,Coal Heating Value average,cal/g,Sep,9,7014.731,1
Energy_Consumption,Coal Gas (DV),Coal Gas (DV) (Nhiệt trị theo phiếu kiểm tra),Mcal,Sep,9,12955186.796,1
Energy_Consumption,Coal Gas (YB),Coal Gas (YB) (Nhiệt trị theo phiếu kiểm tra),Mcal,Sep,9,0.0,0
Energy_Consumption,Total Coal Gas,Total Coal Gas,Mcal,Sep,9,12955186.796,1
Energy_Consumption,Lignite,Lignite/ Than non,Ton,Sep,9,0.0,0
Energy_Consumption,Natural Gas,Natural Gas/ Khí gas tự nhiên,Ton,Sep,9,0.0,0
Energy_Consumption,Co-generation (Heat),Co-generation (Heat)/ Đồng phát nhiệt điện,Ton,Sep,9,0.0,0
Energy_Consumption,LPG for Process used (Station),LPG for Process used (Station)/ LPG dùng cho trạm (dùng cho lò nung),Ton,Sep,9,0.0,0
Energy_Consumption,Heavy fuel oil / Bunker oil,Heavy fuel oil / Bunker oil/ Dầu nặng hoặc dàu chạy tàu,Ton,Sep,9,0.0,0
Energy_Consumption,Diesel oil (Mobile),Diesel oil (Mobile) Dầu xe,Litre,Sep,9,22566.0,1
Energy_Consumption,Gasoline,Gasoline (xăng bơm chữa cháy),Litre,Sep,9,0.0,1
Energy_Consumption,Steam,Steam/ Hơi nước,Ton,Sep,9,0.0,0
Energy_Consumption,Solid Biomass (DV),Solid Biomass (DV) (Củi+rác đốt là cây…+ Gỗ băm),Ton,Sep,9,471.125,1
Energy_Consumption,Solid Biomass (YB),Solid Biomass (YB) (Củi+rác đốt),Ton,Sep,9,0.0,1
Energy_Consumption,Total Solid Biomass,Total Solid Biomass,Ton,Sep,9,471.125,1
Energy_Consumption,Solid Biomass heating Value,Solid Biomass heating Value (Nhiệt trị),cal/g,Sep,9,3000.0,1
Energy_Consumption,Electricity,Electricity/ Điện (DV),MWh,Sep,9,1630.341,1
Energy_Consumption,Electricity,Electricity/ Điện (YB),MWh,Sep,9,0.0,1
Energy_Consumption,Total Electricity,Total Electricity,MWh,Sep,9,1630.341,1
Energy_Consumption,Co-generation (Power),Co-generation (Power)/ Năng lượng đồng phát nhiệt điện,MWh,Sep,9,0.0,0
Energy_Consumption,Solar Cell (Renewable Energy),Solar Cell (Renewable Energy)/ Năng lượng mặt trời,MWh,Sep,9,0.0,0
Energy_Consumption,"Total Thermal Consumption-Coal, Biomass (DV)","Total Thermal Consumption-Coal, Biomass (DV)",GJ,Sep,9,74339.509,1
Energy_Consumption,"Total Thermal Consumption-Coal, Biomass (YB)","Total Thermal Consumption-Coal, Biomass (YB)",GJ,Sep,9,0.0,1
Energy_Consumption,"Total Thermal Consumption-Coal, Biomass","Total Thermal Consumption-Coal, Biomass",GJ,Sep,9,74339.509,1
Energy_Consumption,Total Thermal Consumption-Coal Gas (DV),Total Thermal Consumption-Coal Gas (DV),GJ,Sep,9,55197.946,1
Energy_Consumption,Total Thermal Consumption-Coal Gas (YB),Total Thermal Consumption-Coal Gas (YB),GJ,Sep,9,0.0,1
Energy_Consumption,Total Thermal Consumption-Coal Gas,Total Thermal Consumption-Coal Gas,GJ,Sep,9,55197.946,1
Energy_Consumption,Total Electrical Consumption (DV),Total Electrical Consumption (DV),GJ,Sep,9,5869.227,1
Energy_Consumption,Total Electrical Consumption (YB),Total Electrical Consumption (YB),GJ,Sep,9,0.0,1
Energy_Consumption,Total Electrical Consumption,Total Electrical Consumption,GJ,Sep,9,5869.227,1
Energy_Consumption,Total Renewable Energy (DV),Total Renewable Energy (DV),GJ,Sep,9,5916.388,1
Energy_Consumption,Total Renewable Energy (YB),Total Renewable Energy (YB),GJ,Sep,9,0.0,1
Energy_Consumption,Total Renewable Energy,Total Renewable Energy,GJ,Sep,9,5916.388,1
Energy_Consumption,"Total Energy Consumption-Coal, Biomass (DV)","Total Energy Consumption-Coal, Biomass (DV)",GJ,Sep,9,80208.736,1
Energy_Consumption,"Total Energy Consumption-Coal, Biomass (YB)","Total Energy Consumption-Coal, Biomass (YB)",GJ,Sep,9,0.0,1
Energy_Consumption,"Total Energy Consumption-Coal, Biomass","Total Energy Consumption-Coal, Biomass",GJ,Sep,9,80208.736,1
Energy_Consumption,Total Energy Consumption-Coal Gas (DV),Total Energy Consumption-Coal Gas (DV),GJ,Sep,9,61067.173,1
Energy_Consumption,Total Energy Consumption-Coal Gas (YB),Total Energy Consumption-Coal Gas (YB),GJ,Sep,9,0.0,1
Energy_Consumption,Total Energy Consumption-Coal Gas,Total Energy Consumption-Coal Gas,GJ,Sep,9,61067.173,1
Energy_Consumption,"Specific Energy Consumption-Coal, Biomass (DV)","Specific Energy Consumption-Coal, Biomass (DV)",GJ/ton,Sep,9,6.609,1
Energy_Consumption,"Specific Energy Consumption-Coal, Biomass (YB)","Specific Energy Consumption-Coal, Biomass (YB)",GJ/ton,Sep,9,376.946,0
Energy_Consumption,"Specific Energy Consumption-Coal, Biomass","Specific Energy Consumption-Coal, Biomass",GJ/ton,Sep,9,6.609,1
Energy_Consumption,Specific Energy Consumption-Coal Gas (DV),Specific Energy Consumption-Coal Gas (DV),GJ/ton,Sep,9,5.032,1
Energy_Consumption,Specific Energy Consumption-Coal Gas (YB),Specific Energy Consumption-Coal Gas (YB),GJ/ton,Sep,9,0.09,0
Energy_Consumption,Specific Energy Consumption-Coal Gas,Specific Energy Consumption-Coal Gas,GJ/ton,Sep,9,5.032,1
Energy_Consumption,Coal 5A (DV),Coal/ Than 5A (DV),Ton,Oct,10,1753.955,1
Energy_Consumption,Coal 4A.1 (DV),Coal/ Than 4A.1 (DV),Ton,Oct,10,18.9,1
Energy_Consumption,Coal import coal (DV),Coal/ Than import coal (DV) (than nhập khẩu),Ton,Oct,10,550.88,1
Energy_Consumption,Coal 5A under screen DV,Than cám qua sàng / Than 5A under screen DV,Ton,Oct,10,153.045,1
Energy_Consumption,Coal 5A (YB),Coal/ Than 5A (YB),Ton,Oct,10,0.0,0
Energy_Consumption,Coal 4A.1 (YB),Coal/ Than 4A.1 (YB),Ton,Oct,10,0.0,0
Energy_Consumption,Coal import coal (YB),Coal/ Than import coal (YB) (than nhập khẩu),Ton,Oct,10,0.0,0
Energy_Consumption,Coal 5A under screen YB,Than cám qua sàng / Than 5A under screen YB,Ton,Oct,10,0.0,0
Energy_Consumption,Coal 5A (DV+YB),Coal/ Than 5A (DV+YB),Ton,Oct,10,1753.955,1
Energy_Consumption,Coal 4A.1 (DV+YB),Coal/ Than 4A.1 (DV+YB),Ton,Oct,10,18.9,1
Energy_Consumption,Coal import coal (DV+YB),Coal/ Than import coal (DV+YB),Ton,Oct,10,550.88,1
Energy_Consumption,Coal  5A under screen  (DV+YB),Coal/ Than  5A under screen  (DV+YB),Ton,Oct,10,153.045,1
Energy_Consumption,Total Coal DV,Total Coal DV,Ton,Oct,10,2476.78,1
Energy_Consumption,Total Coal YB,Total Coal YB,Ton,Oct,10,0.0,1
Energy_Consumption,Total Coal,Total Coal,Ton,Oct,10,2476.78,1
Energy_Consumption,Coal heating value 5A,Coal heating value 5A (Nhiệt trị theo báo cáo gửi ban NL),cal/g,Oct,10,7350.0,1
Energy_Consumption,Coal heating value 4A.1,Coal heating value 4A.1 (lấy theo nhiệt trị của ban NL),cal/g,Oct,10,5780.0,1
Energy_Consumption,Coal heating value import coal,Coal heating value import coal (Nhiệt trị theo ban NL),cal/g,Oct,10,5520.0,1
Energy_Consumption,Coal heating value5A under screen,Coal heating value5A under screen  (Nhiệt trị theo ban NL),cal/g,Oct,10,6810.0,1
Energy_Consumption,Coal Heating Value average,Coal Heating Value average,cal/g,Oct,10,6897.627,1
Energy_Consumption,Coal Gas (DV),Coal Gas (DV) (Nhiệt trị theo phiếu kiểm tra),Mcal,Oct,10,12294716.5,1
Energy_Consumption,Coal Gas (YB),Coal Gas (YB) (Nhiệt trị theo phiếu kiểm tra),Mcal,Oct,10,0.0,0
Energy_Consumption,Total Coal Gas,Total Coal Gas,Mcal,Oct,10,12294716.5,1
Energy_Consumption,Lignite,Lignite/ Than non,Ton,Oct,10,0.0,0
Energy_Consumption,Natural Gas,Natural Gas/ Khí gas tự nhiên,Ton,Oct,10,0.0,0
Energy_Consumption,Co-generation (Heat),Co-generation (Heat)/ Đồng phát nhiệt điện,Ton,Oct,10,0.0,0
Energy_Consumption,LPG for Process used (Station),LPG for Process used (Station)/ LPG dùng cho trạm (dùng cho lò nung),Ton,Oct,10,0.0,0
Energy_Consumption,Heavy fuel oil / Bunker oil,Heavy fuel oil / Bunker oil/ Dầu nặng hoặc dàu chạy tàu,Ton,Oct,10,0.0,0
Energy_Consumption,Diesel oil (Mobile),Diesel oil (Mobile) Dầu xe,Litre,Oct,10,21537.0,1
Energy_Consumption,Gasoline,Gasoline (xăng bơm chữa cháy),Litre,Oct,10,0.0,1
Energy_Consumption,Steam,Steam/ Hơi nước,Ton,Oct,10,0.0,0
Energy_Consumption,Solid Biomass (DV),Solid Biomass (DV) (Củi+rác đốt là cây…+ Gỗ băm),Ton,Oct,10,308.34,1
Energy_Consumption,Solid Biomass (YB),Solid Biomass (YB) (Củi+rác đốt),Ton,Oct,10,0.0,1
Energy_Consumption,Total Solid Biomass,Total Solid Biomass,Ton,Oct,10,308.34,1
Energy_Consumption,Solid Biomass heating Value,Solid Biomass heating Value (Nhiệt trị),cal/g,Oct,10,3000.0,1
Energy_Consumption,Electricity,Electricity/ Điện (DV),MWh,Oct,10,1631.502,1
Energy_Consumption,Electricity,Electricity/ Điện (YB),MWh,Oct,10,0.0,1
Energy_Consumption,Total Electricity,Total Electricity,MWh,Oct,10,1631.502,1
Energy_Consumption,Co-generation (Power),Co-generation (Power)/ Năng lượng đồng phát nhiệt điện,MWh,Oct,10,0.0,0
Energy_Consumption,Solar Cell (Renewable Energy),Solar Cell (Renewable Energy)/ Năng lượng mặt trời,MWh,Oct,10,0.0,0
Energy_Consumption,"Total Thermal Consumption-Coal, Biomass (DV)","Total Thermal Consumption-Coal, Biomass (DV)",GJ,Oct,10,76169.739,1
Energy_Consumption,"Total Thermal Consumption-Coal, Biomass (YB)","Total Thermal Consumption-Coal, Biomass (YB)",GJ,Oct,10,0.0,1
Energy_Consumption,"Total Thermal Consumption-Coal, Biomass","Total Thermal Consumption-Coal, Biomass",GJ,Oct,10,76169.739,1
Energy_Consumption,Total Thermal Consumption-Coal Gas (DV),Total Thermal Consumption-Coal Gas (DV),GJ,Oct,10,52250.061,1
Energy_Consumption,Total Thermal Consumption-Coal Gas (YB),Total Thermal Consumption-Coal Gas (YB),GJ,Oct,10,0.0,1
Energy_Consumption,Total Thermal Consumption-Coal Gas,Total Thermal Consumption-Coal Gas,GJ,Oct,10,52250.061,1
Energy_Consumption,Total Electrical Consumption (DV),Total Electrical Consumption (DV),GJ,Oct,10,5873.409,1
Energy_Consumption,Total Electrical Consumption (YB),Total Electrical Consumption (YB),GJ,Oct,10,0.0,1
Energy_Consumption,Total Electrical Consumption,Total Electrical Consumption,GJ,Oct,10,5873.409,1
Energy_Consumption,Total Renewable Energy (DV),Total Renewable Energy (DV),GJ,Oct,10,3872.134,1
Energy_Consumption,Total Renewable Energy (YB),Total Renewable Energy (YB),GJ,Oct,10,0.0,1
Energy_Consumption,Total Renewable Energy,Total Renewable Energy,GJ,Oct,10,3872.134,1
Energy_Consumption,"Total Energy Consumption-Coal, Biomass (DV)","Total Energy Consumption-Coal, Biomass (DV)",GJ,Oct,10,82043.147,1
Energy_Consumption,"Total Energy Consumption-Coal, Biomass (YB)","Total Energy Consumption-Coal, Biomass (YB)",GJ,Oct,10,0.0,1
Energy_Consumption,"Total Energy Consumption-Coal, Biomass","Total Energy Consumption-Coal, Biomass",GJ,Oct,10,82043.147,1
Energy_Consumption,Total Energy Consumption-Coal Gas (DV),Total Energy Consumption-Coal Gas (DV),GJ,Oct,10,58123.469,1
Energy_Consumption,Total Energy Consumption-Coal Gas (YB),Total Energy Consumption-Coal Gas (YB),GJ,Oct,10,0.0,1
Energy_Consumption,Total Energy Consumption-Coal Gas,Total Energy Consumption-Coal Gas,GJ,Oct,10,58123.469,1
Energy_Consumption,"Specific Energy Consumption-Coal, Biomass (DV)","Specific Energy Consumption-Coal, Biomass (DV)",GJ/ton,Oct,10,6.582,1
Energy_Consumption,"Specific Energy Consumption-Coal, Biomass (YB)","Specific Energy Consumption-Coal, Biomass (YB)",GJ/ton,Oct,10,376.946,0
Energy_Consumption,"Specific Energy Consumption-Coal, Biomass","Specific Energy Consumption-Coal, Biomass",GJ/ton,Oct,10,6.582,1
Energy_Consumption,Specific Energy Consumption-Coal Gas (DV),Specific Energy Consumption-Coal Gas (DV),GJ/ton,Oct,10,4.663,1
Energy_Consumption,Specific Energy Consumption-Coal Gas (YB),Specific Energy Consumption-Coal Gas (YB),GJ/ton,Oct,10,0.09,0
Energy_Consumption,Specific Energy Consumption-Coal Gas,Specific Energy Consumption-Coal Gas,GJ/ton,Oct,10,4.663,1
Energy_Consumption,Coal 5A (DV),Coal/ Than 5A (DV),Ton,Nov,11,1649.3,1
Energy_Consumption,Coal 4A.1 (DV),Coal/ Than 4A.1 (DV),Ton,Nov,11,113.76,1
Energy_Consumption,Coal import coal (DV),Coal/ Than import coal (DV) (than nhập khẩu),Ton,Nov,11,352.255,1
Energy_Consumption,Coal 5A under screen DV,Than cám qua sàng / Than 5A under screen DV,Ton,Nov,11,156.7,1
Energy_Consumption,Coal 5A (YB),Coal/ Than 5A (YB),Ton,Nov,11,0.0,0
Energy_Consumption,Coal 4A.1 (YB),Coal/ Than 4A.1 (YB),Ton,Nov,11,0.0,0
Energy_Consumption,Coal import coal (YB),Coal/ Than import coal (YB) (than nhập khẩu),Ton,Nov,11,0.0,0
Energy_Consumption,Coal 5A under screen YB,Than cám qua sàng / Than 5A under screen YB,Ton,Nov,11,0.0,0
Energy_Consumption,Coal 5A (DV+YB),Coal/ Than 5A (DV+YB),Ton,Nov,11,1649.3,1
Energy_Consumption,Coal 4A.1 (DV+YB),Coal/ Than 4A.1 (DV+YB),Ton,Nov,11,113.76,1
Energy_Consumption,Coal import coal (DV+YB),Coal/ Than import coal (DV+YB),Ton,Nov,11,352.255,1
Energy_Consumption,Coal  5A under screen  (DV+YB),Coal/ Than  5A under screen  (DV+YB),Ton,Nov,11,156.7,1
Energy_Consumption,Total Coal DV,Total Coal DV,Ton,Nov,11,2272.015,1
Energy_Consumption,Total Coal YB,Total Coal YB,Ton,Nov,11,0.0,1
Energy_Consumption,Total Coal,Total Coal,Ton,Nov,11,2272.015,1
Energy_Consumption,Coal heating value 5A,Coal heating value 5A (Nhiệt trị theo báo cáo gửi ban NL),cal/g,Nov,11,7350.0,1
Energy_Consumption,Coal heating value 4A.1,Coal heating value 4A.1 (lấy theo nhiệt trị của ban NL),cal/g,Nov,11,5780.0,1
Energy_Consumption,Coal heating value import coal,Coal heating value import coal (Nhiệt trị theo ban NL),cal/g,Nov,11,5520.0,1
Energy_Consumption,Coal heating value5A under screen,Coal heating value5A under screen  (Nhiệt trị theo ban NL),cal/g,Nov,11,6810.0,1
Energy_Consumption,Coal Heating Value average,Coal Heating Value average,cal/g,Nov,11,6950.422,1
Energy_Consumption,Coal Gas (DV),Coal Gas (DV) (Nhiệt trị theo phiếu kiểm tra),Mcal,Nov,11,12544717.188,1
Energy_Consumption,Coal Gas (YB),Coal Gas (YB) (Nhiệt trị theo phiếu kiểm tra),Mcal,Nov,11,0.0,0
Energy_Consumption,Total Coal Gas,Total Coal Gas,Mcal,Nov,11,12544717.188,1
Energy_Consumption,Lignite,Lignite/ Than non,Ton,Nov,11,0.0,0
Energy_Consumption,Natural Gas,Natural Gas/ Khí gas tự nhiên,Ton,Nov,11,0.0,0
Energy_Consumption,Co-generation (Heat),Co-generation (Heat)/ Đồng phát nhiệt điện,Ton,Nov,11,0.0,0
Energy_Consumption,LPG for Process used (Station),LPG for Process used (Station)/ LPG dùng cho trạm (dùng cho lò nung),Ton,Nov,11,0.0,0
Energy_Consumption,Heavy fuel oil / Bunker oil,Heavy fuel oil / Bunker oil/ Dầu nặng hoặc dàu chạy tàu,Ton,Nov,11,0.0,0
Energy_Consumption,Diesel oil (Mobile),Diesel oil (Mobile) Dầu xe,Litre,Nov,11,26509.0,1
Energy_Consumption,Gasoline,Gasoline (xăng bơm chữa cháy),Litre,Nov,11,0.0,1
Energy_Consumption,Steam,Steam/ Hơi nước,Ton,Nov,11,0.0,0
Energy_Consumption,Solid Biomass (DV),Solid Biomass (DV) (Củi+rác đốt là cây…+ Gỗ băm),Ton,Nov,11,139.982,1
Energy_Consumption,Solid Biomass (YB),Solid Biomass (YB) (Củi+rác đốt),Ton,Nov,11,0.0,1
Energy_Consumption,Total Solid Biomass,Total Solid Biomass,Ton,Nov,11,139.982,1
Energy_Consumption,Solid Biomass heating Value,Solid Biomass heating Value (Nhiệt trị),cal/g,Nov,11,3000.0,1
Energy_Consumption,Electricity,Electricity/ Điện (DV),MWh,Nov,11,1569.299,1
Energy_Consumption,Electricity,Electricity/ Điện (YB),MWh,Nov,11,0.0,1
Energy_Consumption,Total Electricity,Total Electricity,MWh,Nov,11,1569.299,1
Energy_Consumption,Co-generation (Power),Co-generation (Power)/ Năng lượng đồng phát nhiệt điện,MWh,Nov,11,0.0,0
Energy_Consumption,Solar Cell (Renewable Energy),Solar Cell (Renewable Energy)/ Năng lượng mặt trời,MWh,Nov,11,0.0,0
Energy_Consumption,"Total Thermal Consumption-Coal, Biomass (DV)","Total Thermal Consumption-Coal, Biomass (DV)",GJ,Nov,11,69008.513,1
Energy_Consumption,"Total Thermal Consumption-Coal, Biomass (YB)","Total Thermal Consumption-Coal, Biomass (YB)",GJ,Nov,11,0.0,1
Energy_Consumption,"Total Thermal Consumption-Coal, Biomass","Total Thermal Consumption-Coal, Biomass",GJ,Nov,11,69008.513,1
Energy_Consumption,Total Thermal Consumption-Coal Gas (DV),Total Thermal Consumption-Coal Gas (DV),GJ,Nov,11,53659.744,1
Energy_Consumption,Total Thermal Consumption-Coal Gas (YB),Total Thermal Consumption-Coal Gas (YB),GJ,Nov,11,0.0,1
Energy_Consumption,Total Thermal Consumption-Coal Gas,Total Thermal Consumption-Coal Gas,GJ,Nov,11,53659.744,1
Energy_Consumption,Total Electrical Consumption (DV),Total Electrical Consumption (DV),GJ,Nov,11,5649.476,1
Energy_Consumption,Total Electrical Consumption (YB),Total Electrical Consumption (YB),GJ,Nov,11,0.0,1
Energy_Consumption,Total Electrical Consumption,Total Electrical Consumption,GJ,Nov,11,5649.476,1
Energy_Consumption,Total Renewable Energy (DV),Total Renewable Energy (DV),GJ,Nov,11,1757.894,1
Energy_Consumption,Total Renewable Energy (YB),Total Renewable Energy (YB),GJ,Nov,11,0.0,1
Energy_Consumption,Total Renewable Energy,Total Renewable Energy,GJ,Nov,11,1757.894,1
Energy_Consumption,"Total Energy Consumption-Coal, Biomass (DV)","Total Energy Consumption-Coal, Biomass (DV)",GJ,Nov,11,74657.989,1
Energy_Consumption,"Total Energy Consumption-Coal, Biomass (YB)","Total Energy Consumption-Coal, Biomass (YB)",GJ,Nov,11,0.0,1
Energy_Consumption,"Total Energy Consumption-Coal, Biomass","Total Energy Consumption-Coal, Biomass",GJ,Nov,11,74657.989,1
Energy_Consumption,Total Energy Consumption-Coal Gas (DV),Total Energy Consumption-Coal Gas (DV),GJ,Nov,11,59309.22,1
Energy_Consumption,Total Energy Consumption-Coal Gas (YB),Total Energy Consumption-Coal Gas (YB),GJ,Nov,11,0.0,1
Energy_Consumption,Total Energy Consumption-Coal Gas,Total Energy Consumption-Coal Gas,GJ,Nov,11,59309.22,1
Energy_Consumption,"Specific Energy Consumption-Coal, Biomass (DV)","Specific Energy Consumption-Coal, Biomass (DV)",GJ/ton,Nov,11,6.058,1
Energy_Consumption,"Specific Energy Consumption-Coal, Biomass (YB)","Specific Energy Consumption-Coal, Biomass (YB)",GJ/ton,Nov,11,376.946,0
Energy_Consumption,"Specific Energy Consumption-Coal, Biomass","Specific Energy Consumption-Coal, Biomass",GJ/ton,Nov,11,6.058,1
Energy_Consumption,Specific Energy Consumption-Coal Gas (DV),Specific Energy Consumption-Coal Gas (DV),GJ/ton,Nov,11,4.812,1
Energy_Consumption,Specific Energy Consumption-Coal Gas (YB),Specific Energy Consumption-Coal Gas (YB),GJ/ton,Nov,11,0.09,0
Energy_Consumption,Specific Energy Consumption-Coal Gas,Specific Energy Consumption-Coal Gas,GJ/ton,Nov,11,4.812,1
Energy_Consumption,Coal 5A (DV),Coal/ Than 5A (DV),Ton,Dec,12,2061.215,1
Energy_Consumption,Coal 4A.1 (DV),Coal/ Than 4A.1 (DV),Ton,Dec,12,369.092,1
Energy_Consumption,Coal import coal (DV),Coal/ Than import coal (DV) (than nhập khẩu),Ton,Dec,12,533.023,1
Energy_Consumption,Coal 5A under screen DV,Than cám qua sàng / Than 5A under screen DV,Ton,Dec,12,175.785,1
